year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1982,Senate,97,2,1,S.Con.Res.,92,SCONRES92-97,Providing Emergency Funds for Unemployment Compensation,motion to table,1982-05-21,Agreed to,52,42,N,Y=Wrong; N=Right,637,https://voteview.com/rollcall/RS0970637,,4,"In times of recession, Congress traditionally has acknowledged its responsibility to those who have lost their jobs through no fault of their own by approving additional weeks of unemployment compensation. In the spring of 1982, as the Reagan Recession worsened and unemployment jumped toward levels unseen since the Great Depression, the Democratic leadership in the Senate began working to pass such extended unemployment benefits. A key vote came during consideration of the First Budget Resolution for fiscal 1983, as Sen. Robert Byrd (D-W.Va.) offered an amendment to increase unemployment funding in order to provide for 13 additional weeks of benefits in states suffering from very high unemployment levels. Sen. Robert Dole (R-Kan.), took the lead and - with the help of 45 other Republicans and six Democrats - killed the Byrd amendment 52-42 on May 21. (Extended unemployment compensation later was passed by Congress as part of a tax bill.) For tabling - Wrong. Against tabling - Right."
1982,Senate,97,2,2,H.R.,5922,HR5922-97,Restoring Mine Safety and Health Protections,amendment,1982-05-27,Adopted,52,38,N,Y=Wrong; N=Right,661,https://voteview.com/rollcall/RS0970661,,4,"In 1981, conservatives in Congress stripped the Mine Safety & Health Administration (MSHA) of its authority to enforce worker health and safety rules at stone, sand and gravel surface-mining sites. In taking this action, Congress ignored AFL-CIO protests that 134 workers died in those industries in 1978-80. Fortunately, in 1982 Congress reversed itself and restored MSHA protections to the 40,000 affected workers. But this effort suffered a setback when Sen. Dale Bumpers (D-Ark.) offered an amendment to delete language in an appropriations bill restoring MSHA protection to these miners. The Bumpers amendment was passed 52-38 on May 27, making it necessary for the Senate to return to the issue later. For - Wrong. Against - Right."
1982,Senate,97,2,3,S.,2222,S2222-97,Preventing Illegal Immigration and Protecting Wage Standards,amendment,1982-08-13,Rejected,28,62,Y,Y=Right; N=Wrong,816,https://voteview.com/rollcall/RS0970816,,4,"In 1982 Congress attempted to pass a much-needed overhaul of U.S. immigration laws. The AFL-CIO pushed for compassionate legislation to stem the flow of illegal immigration and end the undermining of U.S. wage and labor standards by the exploitation of illegal workers. During Senate debate on the reform bill, Sen. Edward Kennedy (D-Mass.) offered an amendment to prevent expansion of the ""H-2"" program by which foreign workers, particularly migrant farm workers, are allowed to work in the United States on a temporary basis. At a time when more than 10 million Americans are jobless, the need for a program to encourage the importation of foreign workers can only benefit greedy employers. Recognizing that an expanded ""H-2"" program was simply a new name for the discredited ""bracero"" and ""guestworker"" programs of the past, Kennedy tried to stop its expansion. Unfortunately, the Kennedy amendment was defeated 28-62 on Aug. 13. For - Right. Against - Wrong."
1982,Senate,97,2,4,S.,2248,S2248-97,Targeting Defense Contracts to Ease Pain of Unemployment,amendment,1982-05-13,Adopted,48,45,Y,Y=Right; N=Wrong,612,https://voteview.com/rollcall/RS0970612,,4,"In 1982 the conservative-dominated Congress took remarkably little action to ease the hardship of the Reagan recession on more than 10 million unemployed Americans. But one small show of concern came during consideration of the Defense Dept. authorization bill, when the Senate approved an amendment by Sen. Daniel P. Moynihan (D-N.Y.) directing the Secretary of Defense to continue a test program in which certain contracts for goods and services are directed toward areas of the country with especially high unemployment. Thus, jobs are provided to workers who have little likelihood of finding work in their communities. The Moynihan amendment passed 48-45 on May 13. For - Right. Against - Wrong."
1982,Senate,97,2,5,S.,2240,S2240-97,Saving the Eight-Hour Day Standard,motion to table,1982-06-30,Agreed to,49,46,Y,Y=Right; N=Wrong,699,https://voteview.com/rollcall/RS0970699,,4,"Not even America's oldest labor standard - the eight-hour day - is sacred to the Reagan Administration. During consideration of legislation to allow flexible work scheduling on federal contracts, Sen. William Armstrong (R-Colo.) - with the support of the Administration - offered an amendment to allow 10-hour days without payment of overtime. The proposal would have given an edge in contract bidding to non-union employers who could escape the overtime pay the unionized workers enjoy. The Senate wisely chose not to use federal dollars to gouge wages, and approved a motion by Sen. Ted Stevens (R-Alaska) to kill the Armstrong amendment by a 49-46 vote on June 30. For tabling - Right. Against tabling - Wrong."
1982,Senate,97,2,6,S.Con.Res.,92,SCONRES92-97,Saving Railroad Retiree Pensions,motion to table,1982-05-21,Agreed to,53,44,Y,Y=Right; N=Wrong,635,https://voteview.com/rollcall/RS0970635,,4,"In 1981 President Reagan vetoed a railroad retirement funding bill, causing abrupt cuts in monthly retirement checks for 400,000 railroad pensioners. In 1982 Senate conservatives sought to make additional cuts in railroad pensions. Because railroad retirees paid into both social security and the railroad pension system, they are entitled to benefits under both retirement systems, as promised in the 1974 rail retirement law. The railroad pension system is funded not by general federal revenues but by contributions from employers and employees, so Congress has no business slashing benefits in order to reduce the federal budget deficit. The key vote came when Sen. Jim Sasser (D-Tenn.) offered an amendment to the First Budget Resolution to provide 7.4 percent cost-of-living adjustments in order to keep these retirees apace with inflation. Sen. Pete Domenici (R-N.M.) offered a substitute amendment providing for only a 4 percent COLA in 1983, which would cause retirees to lose their real purchasing power. Fortunately, the Senate approved a Sasser motion to kill the Domenici substitute, 53-44, on May 21. For tabling - Right. Against tabling - Wrong."
1982,Senate,97,2,7,S.Con.Res.,92,SCONRES92-97,Protecting Federal Workers' Pensions,motion to table,1982-05-21,Agreed to,47,43,N,Y=Wrong; N=Right,648,https://voteview.com/rollcall/RS0970648,no date printed on the scorecard; 1982-05-21 per Voteview roll 648,4,"Retired federal workers are just as vulnerable to the effects of inflation on their pensions as those who receive social security or railroad retirement, but Congress seems more willing to inflict hardship on federal retirees by ""capping"" the inflation adjustments in their pensions at levels far below the inflation rate. During consideration of the First Budget Resolution for fiscal 1983, Sen. Donald Riegle (D-Mich.) offered an amendment to provide funding for a modest 6.6 percent inflation adjustment for federal pensions in 1983, and 4 percent in 1984 and 1985. Even at these levels, retirees would gradually lose some of their purchasing power to inflation, but Senate conservatives wanted no cost-of-living increases for retirees, so in a 47-43 vote they approved a motion by Sen. Howard Baker (R-Tenn.) to kill the Riegle amendment. (Later, the resolution agreed upon in House-Senate conference contained a 4-percent inflation adjustment.) For tabling - Wrong. Against tabling - Right."
1982,Senate,97,2,8,S.Con.Res.,92,SCONRES92-97,Saving Union Publications from Accelerated Postage Rate Hikes,amendment,1982-05-21,Rejected,34,57,Y,Y=Right; N=Wrong,642,https://voteview.com/rollcall/RS0970642,,4,"In 1970 Congress decided to end the subsidy of postage rates for publications of non-profit groups, including labor unions and charities. The subsidy was to have been phased out over 16 years, resulting in gradually increasing postal rates for these groups. In 1981 the Reagan Administration upset that schedule, cutting the postage subsidy far more than the non-profit groups had been prepared to adjust to under the original schedule. Scores of church journals, education magazines and union publications were forced to fold. In 1982, during consideration of the First Budget Resolution, Sen. Daniel P. Moynihan (D-N.Y.) offered an amendment to restore the non-profit postage rates to the original schedule of increases. The Senate rejected the Moynihan amendment 34-57 on May 21. For - Right. Against - Wrong."
1982,Senate,97,2,9,H.R.,5930,HR5930-97,Assisting Airline Employees Made Jobless by Mergers,motion,1982-08-12,Agreed to,59,38,N,Y=Wrong; N=Right,815,https://voteview.com/rollcall/RS0970815,,4,"In 1982 the House and Senate passed legislation requiring termination benefits from the companies for employees who lose their jobs due to the merger or sale of airlines. As the airline industry gradually is being deregulated, Congress recognized the need to provide a measure of protection for airline employees until they are able, through their unions, to negotiate such benefits in collective bargaining. The House-Senate conference committee, charged with ironing out the differences between the House and Senate bills, reported a favorable compromise; but the Senate, in a 59-38 vote on Aug. 12, sent the bill back to conference to have protective provisions removed. For - Wrong. Against - Right."
1982,Senate,97,2,10,S.J.Res.,58,SJRES58-97,Keeping Reaganomics Out of the Constitution: Stopping the Balanced Budget Amendment,passage,1982-08-04,Passed,69,31,N,Y=Wrong; N=Right,785,https://voteview.com/rollcall/RS0970785,,4,"A balanced federal budget - in which federal tax revenues are at least as great as federal spending - is a goal that can be achieved over time through an appropriate combination of tax policies, spending policies, Federal Reserve Board monetary policy, and healthy economic growth. There is nothing wrong with a balanced budget, but there is a lot wrong with a constitutional amendment that would force Congress to pass balanced budgets every year. The AFL-CIO objected to the proposed balanced budget amendment on three basic principles: (1) The U.S. Constitution, the most basic law of the land, was designed as a framework for lasting government, not a dumping ground for transient economic doctrines. (2) Such a constitutional straitjacket would prevent Congress from using its taxing and spending authority to end depression, natural disaster or other emergency. (3) The three-fifths majority required by the amendment to pass a deficit budget undermines majority rule, handing the congressional power of the purse to a two-fifths minority. As a practical matter, passage of the balanced budget amendment would force enormous cuts in all programs that help working Americans - including social security, Medicare, unemployment compensation, job safety and health enforcement, education programs, highways and public transportation facilities, and every other program would face cuts much more severe than those already approved. But the Senate, hoping to distract voters from the Reagan budget it had approved with its record-high budget deficit, played politics and approved the balanced budget constitutional amendment by a 69-31 vote on Aug. 4. For - Wrong. Against - Right."
