year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
2015,Senate,114,1,1,S.J.Res.,8,SJRES8-114,Resolution Overturning the NLRB's Updated Election Procedures,passage,2015-03-04,Passed,53,46,N,Y=Wrong; N=Right,67,https://voteview.com/rollcall/RS1140067,,6,"The National Labor Relations Board modernized its election procedures to reduce unnecessary litigation and delay in the election process. The moderinzed rules, issued on December 12, 2014, make the election process run more smoothly and predictably, to the benefit of employers, workers and unions. This resolution of disapproval is extreme and would roll back and undermine workers' rights to a fair and timely election process on union representation. The resolution passed the Senate and House, but vetoed by President Obama."
2015,Senate,114,1,2,S.Con.Res.,11,SCONRES11-114,Amendment to Prohibit Project Labor Agreements,amendment,2015-03-26,Adopted,51,49,N,Y=Wrong; N=Right,120,https://voteview.com/rollcall/RS1140120,"not forced by the (date, tally) key: rolls 106, 120 and 123 are all 51-49 on S.Con.Res. 11 that day. Roll 120 is 'To establish a spending-neutral reserve fund relating to prohibiting awarding of construction contracts based on awardees entering or not entering into agreements with labor organizations' - the project labor agreement amendment this record describes",6,"This amendment by Rep. Jeff Flake (R-Ariz.) to the FY2016 Budget Resolution (S.Con.Res. 11) prohibited the use of Project Labor Agreements (PLAs) on projects funded through the resolution. PLAs are a proven, effective tool used to ensure the timely, cost-effective completion of large and complex projects, providing a better value for government agencies and the taxpayers who fund these projects. They also provide contractors--union and nonunion, alike--access to a properly trained and highly skilled workforce. The amendment passed."
2015,Senate,114,1,3,S.Con.Res.,11,SCONRES11-114,FY2016 Budget Resolution,budget resolution,2015-03-27,Passed,52,46,N,Y=Wrong; N=Right,135,https://voteview.com/rollcall/RS1140135,"match not forced by the (date, tally) key alone; the rivals were separated by the kind of vote the scorecard describes, and only one of them is that kind",6,"This Senate budget resolution for fiscal year 2016 would accelerate the transfer of wealth from working-class families to large corporations and the wealthy, while slashing programs that serve moderate- and low-income families. Rather than investing in the middle class, the Senate budget would cut more than $5 trillion in programs that support working families in education, workforce training, public health, research, infrastructure and other critical investments. It also raises retirement contributions by $127 billion over 10 years for federal employees--a six percent pay cut for current employees. Finally, this budget offered by Republicans raises no new revenue for deficit reduction or needed investments. Instead of closing the corporate tax loopholes that encourage companies to ship jobs overseas, this budget lowers corporate tax rates and taxes paid by the wealthiest Americans. The resolution was agreed to in the Senate and House."
2015,Senate,114,1,4,H.R.,1314,HR1314-114,Amendment to Restore Funding for the Trade Adjustment Assistance Program,amendment,2015-05-18,Rejected,45,41,Y,Y=Right; N=Wrong,181,https://voteview.com/rollcall/RS1140181,,7,"This amendment by Sen. Sherrod Brown (D-Ohio) would have raised the annual funding for the Trade Adjustment Assistance program from the inadequate $400 million per year to a more robust $575 million per year. Although the AFL-CIO strongly supports renewal of Trade Adjustment Assistance, a vital program to help retrain workers who lost jobs to trade, the 'Trade Adjustment Assistance Enhancement Act of 2015' falls short in many areas. It fails to include a minimum of $575 million in annual funding, as the Administration has previously requested for the program and as sought in S. 568 and in the earlier Baucus-Collins proposal from 2013; it excludes public sector workers from coverage; and it fails to include the Health Coverage Tax Credit. The amendment failed."
2015,Senate,114,1,5,H.R.,1314,HR1314-114,Substitute Amendment to the Bipartisan Budget Act of 2015,cloture,2015-05-21,Agreed to,62,38,N,Y=Wrong; N=Right,183,https://voteview.com/rollcall/RS1140183,"vote_question 'amendment' -> 'cloture': the roll call's own question is 'On the Cloture Motion'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong; result 'Adopted' -> 'Agreed to', which follows the roll call ('Cloture Motion Agreed to') and the collection's convention for a cloture",7,"This substitute amendment by Sen. Orrin Hatch (R-Utah) to the Bipartisan Budget Act of 2015 (H.R. 1314) includes trade-related provisions to grant authority to the president to ""fast track"" trade agreements. It fails to hold the executive branch accountable to acheive negotiating objectives, address the job-killing U.S. trade imbalance, which currently stands at $505 billion, or ensures that trade deals do not continue the current race to the bottom in terms of pay and benefits, worker rights, environmental protections, access to affordable medicines, food safety rules and other vital protections for working families. In short, it does nothing to prevent the mistakes of the failed trade policies that have contributed to stagnating wages, increasing inequality and the closure of more than 60,000 factories since 2000. Cloture passed."
2015,Senate,114,1,6,H.R.,1314,HR1314-114,Amendment to Address Currency Manipulation in Trade Agreements,amendment,2015-05-22,Rejected,48,51,Y,Y=Right; N=Wrong,187,https://voteview.com/rollcall/RS1140187,,7,"This amendment by Sen. Rob Portman (R-Ohio) to the Bipartisan Budget Act of 2015 (H.R. 1314) would ensure a primary U.S. negotiating objective would be to establish strong, enforceable rules against currency manipulation in trade agreements. The amendment failed."
2015,Senate,114,1,7,H.R.,1314,HR1314-114,Amendment to Prevent Investor-State Dispute Settlement Provisions,amendment,2015-05-22,Rejected,39,60,Y,Y=Right; N=Wrong,188,https://voteview.com/rollcall/RS1140188,,7,This amendment by Sen. Elizabeth Warren (D-Mass.) to the Bipartisan Budget Act of 2015 (H.R. 1314) would have prevented Fast Track procedures from applying to any free trade agreement negotiated by the U.S. that included Investor-State Dispute Settlement provisions. The amendment failed.
2015,Senate,114,1,8,H.R.,1314,HR1314-114,Amendment to Require Congressional Approval of Additional Countries to Join the TPP,amendment,2015-05-22,Rejected,47,52,Y,Y=Right; N=Wrong,189,https://voteview.com/rollcall/RS1140189,,7,This amendment by Sen. Sherrod Brown (D-Ohio) to the Bipartisan Budget Act of 2015 (H.R. 1314) would have required Congressional approval before additional countries would be allowed to join the Trans-Pacific Partnership. The amendment failed.
2015,Senate,114,1,9,H.R.,1314,HR1314-114,Bipartisan Budget Act of 2015,passage,2015-05-22,Passed,62,37,N,Y=Wrong; N=Right,193,https://voteview.com/rollcall/RS1140193,"match not forced by the (date, tally) key alone; the rivals were separated by the kind of vote the scorecard describes, and only one of them is that kind",8,"This bill includes trade-related provisions to grant authority to the president to ""fast track"" trade agreements. It fails to hold the executive branch accountable to acheive negotiating objectives, address the job-killing U.S. trade imbalance, which currently stands at $505 billion, or ensures that trade deals do not continue the current race to the bottom in terms of pay and benefits, worker rights, environmental protections, access to affordable medicines, food safety rules and other vital protections for working families. In short, it does nothing to prevent the mistakes of the failed trade policies that have contributed to stagnating wages, increasing inequality and the closure of more than 60,000 factories since 2000. The bill passed the House and Senate, was signed by President Obama and became law on November 2, 2015."
2015,Senate,114,1,10,H.R.,2146,HR2146-114,Defending Public Safety Employees' Retirement Act,passage,2015-06-24,Passed,60,38,N,Y=Wrong; N=Right,219,https://voteview.com/rollcall/RS1140219,,8,"This bill includes trade-related provisions to grant authority to the president to ""fast track"" trade agreements. It fails to hold the executive branch accountable to acheive negotiating objectives, address the job-killing U.S. trade imbalance, which currently stands at $505 billion, or ensures that trade deals do not continue the current race to the bottom in terms of pay and benefits, worker rights, environmental protections, access to affordable medicines, food safety rules and other vital protections for working families. In short, it does nothing to prevent the mistakes of the failed trade policies that have contributed to stagnating wages, increasing inequality and the closure of more than 60,000 factories since 2000. The bill passed the House and Senate, was signed by President Obama and became law on June 29, 2015."
