year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
2005,Senate,109,1,1,S.,5,S5-109,Class Action Overhaul/Civil Rights and Labor Cases,amendment,2005-02-09,Rejected,40,59,Y,Y=Right; N=Wrong,6,https://voteview.com/rollcall/RS1090006,,14,"S. 5— The so-called Class Action Fairness Act, backed the Bush administration and corporate interests, shifts many class action lawsuits from state to federal courts, which already are overburdened and reluctant to review such cases. In addition, many states provide greater protection and stiffer penalties than federal law. As a result of the shift to federal courts, many employers will be shielded from back-pay suits altogether. An amendment to keep state wage and hour claims, such as disputes on overtime pay, in state courts failed Feb. 9, 2005, 40-59 (R: 0-54; D: 39-5; I: 1-0) AFL-CIO Position: Y=Right; N=Wrong"
2005,Senate,109,1,2,S.,256,S256-109,Minimum Wage,amendment,2005-03-07,Rejected,46,49,Y,Y=Right; N=Wrong,26,https://voteview.com/rollcall/RS1090026,,14,"S. 256—The federal minimum wage of $5.15 an hour has not been raised since 1997. Adjusted for inflation, the real value of the wage has fallen by more than 20 percent. But Congress had voted to raise its pay seven times since 1997. During debate on the bankruptcy bill (S. 256), Sen. Edward Kennedy (D-Mass.) offered an amendment to raise the minimum wage to $7.25 an hour in three steps over 26 months. The amendment failed to get the 60 votes needed under a procedural agreement and was defeated March 7, 2005, 46-49 (R: 4-49; D: 41-0; I: 1-0) AFL-CIO Position: Y=Right; N=Wrong"
2005,Senate,109,1,3,S.,256,S256-109,Overtime and Other Wage Protections,amendment,2005-03-07,Rejected,38,61,N,Y=Wrong; N=Right,27,https://voteview.com/rollcall/RS1090027,,14,"S .256—In a move to provide political cover to opponents of raising the minimum wage, Sen. Rick Santorum (R-Pa.) offered an amendment to the bankruptcy bill (S. 256) to increase the minimum wage by $1.10 an hour (compared with Kennedy’s $2.10 an hour proposal). But Santorum tied the raise to rollbacks in other wage and hour protections. The amendment would have allowed employers to substitute an 80-hour, two-week work period for the current 40-hour week. It would have disqualified as many as 10 million workers at firms with less than $1 million in annual revenues from the minimum wage, overtime pay and equal pay protections under the Fair Labor Standards Act. The amendment would have lowered the minimum wage for many tipped employees and allowed 90 percent of businesses to avoid penalties for first-time violations—even willful violations—of information collection requirements, including reporting on hazardous chemicals and pension fund management. The amendment failed to get the 60 votes needed under a procedural agreement March 7, 2005. 38-61 (R:38-17; D: 0-43; I:0-1) AFL-CIO Position: Y=Wrong; N=Right"
2005,Senate,109,1,4,S.,256,S256-109,Bankruptcy/Workers’ Wage Priority,amendment,2005-03-09,Rejected,48,52,Y,Y=Right; N=Wrong,32,https://voteview.com/rollcall/RS1090032,,15,"S. 256—The credit card industry and the banking community joined the Bush administration in pushing a bankruptcy bill (S. 256) that made it more difficult for working families to secure bankruptcy protection from the courts. In an attempt to somewhat level the playing field, an amendment was introduced that would have protected workers from losing vacation and severance pay when their employers declare bankruptcy. The amendment failed on March 9, 2005, 48-52 (R: 3-52; D: 44-0; I: 1-0) AFL-CIO Position: Y=Right; N=Wrong"
2005,Senate,109,1,5,S.Con.Res.,18,SCONRES18-109,Social Security,amendment,2005-03-15,Rejected,50,50,Y,Y=Right; N=Wrong,49,https://voteview.com/rollcall/RS1090049,,15,"S. Con. Res. 18—The Bush administration has vigorously fought to privatize Social Security, but working families, seniors, unions and consumer and other groups mobilized to block the effort that would weaken Social Security and its guaranteed benefits. Most analyses of Social Security privatization proposals predict deep benefits cuts and a huge increase federal debt. Sen. Bill Nelson (D-Fla.) offered an amendment to the Senate budget resolution (S. Con. Res. 18) that would have expressed the sense of the Senate that Congress should reject any Social Security plan that requires deep benefit cuts or a massive increase in debt. The amendment failed on March 15, 2005, 50-50 (R: 5-50; D: 44-0; I: 1-0) AFL-CIO Position: Y=Right; N=Wrong"
2005,Senate,109,1,6,S.Con.Res.,18,SCONRES18-109,Medicaid,amendment,2005-03-17,Adopted,52,48,Y,Y=Right; N=Wrong,58,https://voteview.com/rollcall/RS1090058,,15,"S Con. Res. 18—The Bush administration’s budget proposal included $14 billion in Medicaid cuts over five years. Such large cuts would devastate state budgets and result in more uninsured and uncompensated care, the cost of which often is shifted to employer-sponsored health plans. A bipartisan amendment to the Senate budget resolution (S. Con. Res. 18) to reject those cuts passed on March 17, 2005, 52-48 (R: 7-48; D: 44-0; I:1-0) AFL-CIO Position: Y=Right; N=Wrong"
2005,Senate,109,1,7,H.R.,1268,HR1268-109,Immigration,cloture,2005-04-19,Rejected,53,45,Y,Y=Right; N=Wrong,98,https://voteview.com/rollcall/RS1090098,"party split: the card prints (R: 15-40; D: 7-5; I: 1-0), which does not sum to its own tally - 15+7+1 is 23, not the 53 yeas printed beside it. The member file gives DEM 37-5, and 15+37+1 is exactly 53. The card dropped the leading digit of the Democrats' yea count; the tally itself, 53-45, is roll 98's figure and is right. The printed split is kept in the description under rule 1; no stored column changes",15,"H.R.1268—During consideration of a supplemental appropriations bill (H.R. 1268), a bipartisan amendment addressing documented and undocumented migrant farm workers was offered. The measure, which represented a compromise between farm worker advocates and agricultural employers, would reform the agricultural guest worker program known as H-2A. The amendment would provide an avenue for 500,000 undocumented farm workers to qualify for an earned adjustment program with a path to permanent residence, along with additional legal protections for workers who hold H-2A visas. Opponents staged a filibuster and a cloture motion (which takes 60 votes) to end debate on the bill failed April 19, 2005, 53-45 (R: 15-40; D: 7-5; I: 1-0) AFL-CIO Position: Y=Right; N=Wrong"
2005,Senate,109,1,8,S.,1307,S1307-109,Trade/CAFTA,passage,2005-06-30,Passed,54,45,N,Y=Wrong; N=Right,170,https://voteview.com/rollcall/RS1090170,,15,"S. 1307—President George W. Bush tabbed the Dominican Republic-Central American Free Trade Agreement (CAFTA) his top trade priority. CAFTA cuts tariffs among the United States, Costa Rica, the Dominican Republic, El Salvador, Guatemala, Honduras and Nicaragua. But the agreement, which is modeled after the North American Free Trade Agreement (NAFTA), does not contain adequate environmental protections or enforceable protections for such core workers’ rights as the freedom to form unions. CAFTA likely will exacerbate poverty and inequality in Central America, while further eroding good jobs and wages at home. At the same time, its excessive protections for multinational corporations will undermine the ability of governments to protect public health, strong communities and the environment. The bill passed June 30, 2005, 54-45 (R: 43-12; D: 10-33; I: 1-0) AFL-CIO Position: Y=Wrong; N=Right"
2005,Senate,109,1,9,H.R.,6,HR6-109,Energy Bill,conference report,2005-07-29,Adopted,74,26,N,Y=Wrong; N=Right,213,https://voteview.com/rollcall/RS1090213,"For/Against marker: the card prints ""AFL-CIO Position: Y=Right; N=Wrong"", but the position is N. The grid's own Favorable Position row prints N over this column, and all 100 roster cells agree with it and with no other reading - every senator who voted yea on roll 213 is marked W and every senator who voted nay is marked R, without exception (verify_2005_positions.py). Positions are derived from the roster, which is a separate printing of the same fact, so aflcio_position is N and aflcio_label Y=Wrong; N=Right. The card's HOUSE record 10 is the same conference report and is marked Y in both its prose and its grid, so the two halves score H.R. 6 opposite ways; only the Senate half's prose is contradicted by its own roster",16,"H.R. 6—The overhaul of the nation's energy policy (H.R. 6) is expected to create thousands of jobs through the construction of pipelines, power plants and new nuclear power facilities. It also would allow the Federal Energy Regulatory Commission to approve the construction, expansion or operation of any facility that imports or processes natural gas, including liquefied natural gas. The Senate passed the conference report on the bill July 29, 2005, 74-26 (R: 49-6; D: 25-19; I: 0-1) AFL-CIO Position: Y=Right; N=Wrong"
2005,Senate,109,1,10,H.R.,3,HR3-109,Highway/Transit Bill,conference report,2005-07-29,Adopted,91,4,Y,Y=Right; N=Wrong,220,https://voteview.com/rollcall/RS1090220,,16,"H.R. 3—The highway bill is a six-year, $286 billion reauthorization of the federal highway and transit construction program. The massive infrastructure modernization bill will create 1 million family-supporting jobs, protected by Davis Bacon prevailing wage standards. The Senate passed the conference report July 29, 2005, 91-4 (R: 48-4; D: 42-0; I:1-0) AFL-CIO Position: Y=Right; N=Wrong"
