year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1984,Senate,98,2,1,H.R.,5174,HR5174-98,Protecting Union Political Rights,motion to table,1984-05-22,Agreed to,65,32,Y,Y=Right; N=Wrong,479,https://voteview.com/rollcall/RS0980479,,7,"Sen. Jesse Helms (R-N.C.), whose 1984 re-election campaign is expected to set a spending record of $20 million, attempted to legislate a sweeping attack on the political spending rights of unions. The Helms amendment would have prohibited unions from using dues money for educational activities, such as voter registration, get-out-the-vote drives and political communications to union members. He would have denied unions the right to finance the cost of political action committees, a right now granted under federal election law to both unions and corporations. The broad reach of the Helms amendment would have applied to both federal and state elections. Further, despite the fact that federal election law treats union and corporate activity equally, the Helms amendment would not have limited in any way the right of corporations to spend their treasury funds for the same activities. The obvious purpose of the Helms amendment was to restrict the right of unions to exercise their First-Amendment right to communicate with their members on political issues, prevent unions from encouraging their members to participate in the democratic election process, interfere in unprecedented fashion with the right of states to enact their own campaign finance rules, and destroy the neutrality of the federal election act with regard to corporate and union treasury spending in federal elections. Realizing that the Helms amendment was nothing more than an anti-union attack promoted by the National Right to Work Committee, the Senate again rejected the Helms amendment as it had done in 1982. But this time it was rejected by an even larger margin. On May 22, the Senate voted 65-32 for a motion by Sen. Charles Mathias (R-Md.) to table and thus kill the Helms amendment. For tabling - Right. Against tabling - Wrong."
1984,Senate,98,2,2,H.R.,2163,HR2163-98,Restoring Health Insurance for the Unemployed,amendment,1984-04-11,Rejected,39,57,Y,Y=Right; N=Wrong,433,https://voteview.com/rollcall/RS0980433,,7,"One of the important recession relief programs pushed by the AFL-CIO was legislation to provide health care benefits for the unemployed. When workers are jobless they usually lose health care insurance. Since most jobless workers are unable to pay the costly premiums for private insurance and are not eligible for Medicaid, they and their families must do without basic medical care. With more than eight million persons jobless for much of 1984, the AFL-CIO continued to push for a program of health care for the unemployed. During debate on a tax increase bill, Sen. John Heinz (R-Pa.) offered an amendment to make $700 million in federal grants available to the states to provide health care benefits to the long-term unemployed. As it did in 1983, the conservative-controlled Senate rejected this amendment by a 39-57 vote on Apr. 11. For - Right. Against - Wrong."
1984,Senate,98,2,3,H.R.,2163,HR2163-98,Failure to Win Tax Relief for Construction Workers,motion to table,1984-04-12,Agreed to,50,31,N,Y=Wrong; N=Right,447,https://voteview.com/rollcall/RS0980447,,7,"In 1984 the AFL-CIO backed legislation to permit construction workers to deduct their ordinary and necessary business expenses from their income taxes, just as other taxpayers already do. This tax adjustment was necessary because, under current law, the constraints and limitations on travel and business expenses do not adequately reflect the unique circumstances in the construction trades. As a result, many workers are unfairly treated. Today's construction workers are frequently employed on sites that are far from home. Under current federal income tax law, traveling expenses (including meals and lodging) are deductible if they are incurred while away from home in the pursuit of a trade or business. But such employment must be temporary and expected to last a short period of time. Traveling expenses incurred in connection with employment that is considered to be of indefinite or indeterminate duration generally are not tax deductible. But in the real world of construction, job-related travel expenses do not lend themselves to the distinction between temporary and indefinite employment. Thus, there is uncertainty and inequity in denying these workers an income tax deduction for legitimate costs associated with their jobs. During Senate debate on a miscellaneous tax bill, Sen. John Melcher (D-Mont.) offered an amendment to incorporate this long overdue tax clarification. Senate Finance Committee Chairman Sen. Robert Dole (R-Kans.) successfully killed the Melcher proposal, tabling it by a 50-31 vote on Apr. 12. For tabling - Wrong. Against tabling - Right."
1984,Senate,98,2,4,H.R.,2163,HR2163-98,Fair Corporate Taxes,motion to table,1984-04-12,Agreed to,62,30,N,Y=Wrong; N=Right,441,https://voteview.com/rollcall/RS0980441,,7,"The corporate share of tax revenues to operate the federal government has fallen from 25 percent in 1960 to 6.6 percent in 1983. Individuals - mostly working families - have had to make up the difference. The largest plunge in big-business tax contributions to the federal government came as a result of the 1981 Reagan tax bill, which cut the effective corporate income tax rate in half at a loss of $170 billion over five years. The corporate tax system is so lopsided now that in 1984, about 90,000 corporations will pay no taxes. Most firms in the chemical industry, for example, not only did not pay taxes in 1983, but received $211 million in refunds or write-offs to reduce future taxes. To correct this gross inequity, Senators Howard Metzenbaum (D-Ohio) and Edward Kennedy (D-Mass.) during debate on a miscellaneous tax bill offered an amendment to impose a minimal 15 percent tax on corporate profits in excess of $50,000. The amendment was designed to restore a small measure of fairness and raise $19.1 billion over a five-year period. Despite the fact that the nation faced a staggering $200 billion deficit, the amendment was rejected by a 62-30 vote on a tabling motion by Finance Committee Chairman Robert Dole (R-Kans.) on Apr. 12. For tabling - Wrong. Against tabling - Right."
1984,Senate,98,2,5,H.R.,2163,HR2163-98,Balancing the Federal Budget,motion to table,1984-04-10,Agreed to,57,38,N,Y=Wrong; N=Right,432,https://voteview.com/rollcall/RS0980432,date 1984-04-06 -> 1984-04-10 per Voteview roll 432; no Senate roll call was cast on 6 April,7,"In 1981 the AFL-CIO and other organizations predicted that the Reagan tax cuts, which included steep reductions in the taxes paid by the wealthy and corporations, would hemorrhage the federal treasury at a cost of hundreds of billions of dollars in lost revenues. By 1984 this prediction had come true as the nation staggered toward a $200 billion Reagan budget deficit - more than the total accumulated deficits of every president from George Washington through Jimmy Carter. As deficits mounted, the AFL-CIO proposed a range of tax reforms designed to get the deficit under control. One of them - a $700 cap on the individual tax cuts - would have retained the full tax break for those earning $45,000 or less but limited the tax windfall for the rich to $700. Unfortunately, in June 1983, the Senate rejected this key tax reform. During Senate debate this year on a bill designed to reduce the deficit, Sen. John Chafee (R-R.I.) offered another labor-backed reform amendment - postponing for three years the indexation of the tax system Congress enacted as part of the Reagan tax program. The Chafee amendment would have raised $15 billion over the three-year period, mostly from the wealthy. Choosing to ignore its revenue impact, the Senate by a 57-38 vote on Apr. 6 agreed to a motion by Sen. Robert Dole (R-Kans.), chairman of the Senate Finance Committee, to table and thus kill the Chafee amendment. For tabling - Wrong. Against tabling - Right."
1984,Senate,98,2,6,S.,1660,S1660-98,Unfair Higher Telephone Costs,motion to table,1984-01-26,Agreed to,44,40,N,Y=Wrong; N=Right,372,https://voteview.com/rollcall/RS0980372,,8,"As a result of the Communications Act of 1934 and subsequent regulatory action by the Federal Communications Commission, the government for the last five decades has pursued a policy of promoting reasonably priced, universal telephone service for all citizens. The result of this federal policy is that 92 percent of all Americans now have access to the nation's telephone system. This public policy was, however, jeopardized following the court-ordered breakup of American Telephone & Telegraph, which precipitated an anti-consumer regulatory ruling by the FCC, now under the conservative control of Reagan appointees. The FCC proposed to allow a flat charge on residential and small business phone users for the right of access to long-distance service whether they use such service or not. The fee originally was to go into effect in April of 1984, starting at $2 per month for residential customers and rising yearly until 1990. The AFL-CIO strongly opposed the access fee. Labor charged that the fee, when combined with increases in local rates, could raise local phone bills by as much as 100 percent, undermining the principle of universal telephone service. The AFL-CIO also pointed out the unfairness of a proposal which would penalize the 17 percent of all telephone customers who make no long-distance calls. In the Senate the key vote came on a bill sponsored by Sen. Robert Packwood (R-Ore.) that would have temporarily banned FCC imposition of the access fee. The bill also included an important pension rights plan that would allow employees of the new telephone companies created under divestiture to transfer their pension rights to their new employers. However, one day before the vote, the FCC announced that it was postponing implementation until at least June of 1985. The FCC counter-move clearly undercut Packwood's effort as the Senate, by a 44-40 vote on Jan. 26, agreed to a motion by Sen. Barry Goldwater (R-Ariz.) to table consideration of the Packwood bill. (The pension protection provision was later included in an unrelated tax bill which was signed into law.) For tabling - Wrong. Against tabling - Right."
1984,Senate,98,2,7,H.J.Res.,648,HJRES648-98,Restoring a Civil Rights Law,motion to table,1984-10-02,Agreed to,53,45,N,Y=Wrong; N=Right,633,https://voteview.com/rollcall/RS0980633,description: the card sets 'passed the House with strong by partisan support'; the store had 'bipartisan'. Restored 31 Aug 2026 and pinned in audit_1984.CARD_TYPOS; bill from the roll call's own Voteview description (H. J. Res. 648); the bill_number field is empty,8,"In early 1984 the U.S. Supreme Court handed down a regressive ruling that undermined federal civil rights law, overturning a lower court decision which had found sex discrimination at Grove City College in Pennsylvania. The court's conservative majority narrowly constricted the provisions of Title IX of the Education Amendments of 1972 which barred sex discrimination in any educational ""program or activity receiving federal financial assistance."" Although Grove City College is a recipient of federal financial assistance, the court majority defined Title IX's ""program or activity"" language so narrowly as to reach only the school's student financial aid program, rather than the entire school as the lower court had held. The result of the decision was to undermine the federal law's comprehensive prohibition against sex discrimination in education. Not surprisingly, in keeping with the Reagan Administration's abysmal civil rights record, the Assistant Attorney General for Civil Rights stated publicly that he would seek to broaden the reach of the Grove City ruling by applying it to other civil rights laws. The AFL-CIO and the Leadership Conference on Civil Rights almost immediately countered with legislation to reverse Grove City. It would restore to four key civil rights statutes the broad scope and coverage that was originally intended by Congress and enforced by the federal government for the last 20 years. While the bill easily passed the House with strong bipartisan support, Senate Republicans blocked action. The chief opponent was Labor Committee Chairman Orrin Hatch (R-Utah), who bottled up the labor-backed bill in his committee. A last-ditch attempt by Sen. Robert Byrd (D-W.Va.) to add the Grove City repealer bill to an unrelated continuing appropriations bill failed in the waning hours of the 98th Congress. When it was clear that opponents would be successful in killing the civil rights measure, the bill's original cosponsor Sen. Robert Packwood (R-Ore.) moved to table his own amendment as a means to secure a recorded vote on the issue. His amendment was tabled by a 53-45 vote on Oct. 2. For tabling - Wrong. Against tabling - Right."
1984,Senate,98,2,8,H.R.,2163,HR2163-98,Increasing Senior Citizen Health Care Costs - I,motion to table,1984-05-09,Agreed to,58,36,N,Y=Wrong; N=Right,461,https://voteview.com/rollcall/RS0980461,no date printed on the scorecard; 1984-05-09 per Voteview roll 461,8,"No sooner had the Senate rejected the revenue-raising curb on indexing (see Senate vote #4), than it voted for an increase in Medicare costs for the elderly as a way to reduce the federal budget deficit. At present senior citizens and disabled Medicare beneficiaries spend an average of 20 percent of their limited incomes on medical care. The tax bill reported by the Senate Finance Committee would have compounded this financial burden by increasing the Part B Medicare premium and by raising the Medicare deductible. Part B is a medical insurance program that pays up to 80 percent of the reasonable charges for a range of elderly health care services, including doctor and outpatient hospital care, outpatient physical therapy and home health care. The AFL-CIO charged that if medical care costs continued to rise at the present pace, which is greater than the inflation rate in the rest of the economy, monthly medicare premiums would also increase at rates far exceeding the annual cost-of-living adjustments for social security benefits. It was further estimated that if the Finance Committee bill passed, premium increases by 1990 could consume 30 percent of this annual cost-of-living increase. During debate on the tax increase package, Sen. Edward M. Kennedy (D-Mass.) offered an amendment to eliminate the increase in the Part B premium. The conservative-controlled Senate, however, rejected the Kennedy amendment and thereby voted for the Medicare increases when it agreed by a 58-36 vote to a tabling motion by Sen. Robert Dole (R-Kans.). For tabling - Wrong. Against tabling - Right."
1984,Senate,98,2,9,H.R.,2163,HR2163-98,Increasing Senior Citizen Health Care Costs - II,amendment,1984-05-17,Rejected,44,50,Y,Y=Right; N=Wrong,468,https://voteview.com/rollcall/RS0980468,tally printed prevailing-side-first as 50-44; the roll call is 44-50 per Voteview roll 468,8,"After the defeat of the Kennedy Medicare amendment, Sen. Max Baucus (D-Mont.) countered with an amendment designed to restore $588 million of the total $9 billion in Medicare cuts proposed by the Senate Finance Committee. The Baucus amendment would have eliminated the proposed increase in the Medicare Part B deductible and reduced the Part B premium increases in 1987 so that premium hikes would not exceed the rate of inflation. It would have also provided for closer monitoring of physician behavior under the proposed physician fee freeze so that Medicare beneficiaries could be protected from unfair cost shifting during the two-year freeze. During debate, Sen. Baucus pointed out that of the $9 billion in Medicare costs, senior citizens were required to contribute $3.7 billion in higher medical fees while physicians and hospitals were only required to make up $2.9 billion through reduced fees. Once again the fiscal conservatives turned their backs on senior citizens and voted down the Baucus amendment by a 50-44 vote on May 17. For - Right. Against - Wrong."
1984,Senate,98,2,10,S.,1285,S1285-98,Working Women - Child Day Care Services,motion to table,1984-06-27,Agreed to,51,42,N,Y=Wrong; N=Right,533,https://voteview.com/rollcall/RS0980533,no date printed on the scorecard; 1984-06-27 per Voteview roll 533,8,"With working women and single-parent households comprising an ever-larger proportion of the U.S. labor force, one of their most pressing needs is for affordable and adequate child day care services. In the absence of a comprehensive child day care program, many women have already had to abandon their jobs and turn to welfare. For others, turning their children into ""latchkey kids"" is the only alternative. The AFL-CIO has long been on record in support of federal assistance to establish programs providing infant care, kindergarten and after-school child day care services at affordable rates. During Senate debate on legislation designed to upgrade mathematics and science education in the nation's schools, Sen. Don Riegle (D-Mich.) offered an amendment to provide $15 million in seed money over the next three years to establish after-school day care programs using existing school facilities. Although a similar bill had been unanimously passed by the House, Senate conservatives voted 51-42 in support of a motion by Sen. Howard Baker (R-Tenn.) to kill the amendment. For tabling - Wrong. Against tabling - Right."
