year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1968,Senate,90,1,1,S.Res.,6,SRES6-90,Filibuster Rule,cloture,1967-01-24,Rejected,53,46,Y,Y=Right; N=Wrong,3,https://voteview.com/rollcall/RS0900003,,4,"The Senate's Rule 22 requires a two-thirds vote to stop a filibuster. Because of this, the Senate has been unable to act on repeal of Taft-Hartley's Sec. 14(b) and major civil rights bills. The filibuster has also been used to block any change in the rule. On Jan. 24, 1967, the Senate voted 53-46 for Majority Leader Mansfield's motion to close debate on the rules change, but it was defeated for lack of a two-thirds margin. For - right; Against - wrong."
1968,Senate,90,1,2,S.J.Res.,81,SJRES81-90,Compulsory Arbitration,amendment,1967-06-07,Rejected,23,59,Y,Y=Right; N=Wrong,99,https://voteview.com/rollcall/RS0900099,,4,"Sen. Ralph Yarborough sought to balance the compulsory arbitration bill by an amendment impounding 10 percent of the railroads' profits during the period in which rail workers were prohibited from striking - thus creating an incentive for a voluntary settlement of the dispute. The amendment was rejected, 23-59, on June 7, 1967. For - right; Against - wrong."
1968,Senate,90,1,3,H.R.,2508,HR2508-90,Congressional Redistricting,amendment,1967-06-08,Adopted,44,39,Y,Y=Right; N=Wrong,102,https://voteview.com/rollcall/RS0900102,,4,"A House-passed bill would have allowed states to evade one man-one vote standards for congressional districts until 1972. An amendment by Sen. Edward Kennedy (D-Mass.) improved the bill by limiting the population variation to no more than 10 percent, beginning with 1968 elections, and barring gerrymandering. It was adopted, 44-39, on June 8, 1967. For - right; Against - wrong."
1968,Senate,90,1,4,S.,1880,S1880-90,Political Contributions,amendment,1967-09-11,Rejected,19,46,N,Y=Wrong; N=Right,179,https://voteview.com/rollcall/RS0900179,,4,"An amendment by Sen. John J. Williams (R-Del.) to an election reform bill was aimed at the AFL-CIO Committee on Political Education. It would have prevented COPE from giving dollars voluntarily contributed by union members to endorsed candidates. The amendment was rejected, 19-46, on Sept. 11, 1967. For - wrong; Against - right."
1968,Senate,90,1,5,H.R.,12080,HR12080-90,Social Security,amendment,1967-11-21,Rejected,22,58,N,Y=Wrong; N=Right,262,https://voteview.com/rollcall/RS0900262,,4,"The Senate social security bill was greatly superior to the House-passed bill. An amendment to reduce benefits to the level of the House bill was defeated, 22-58, on Nov. 21, 1967. For - wrong; Against - right."
1968,Senate,90,1,6,H.R.,7819,HR7819-90,Aid to Education,amendment,1967-12-11,Rejected,35,38,N,Y=Wrong; N=Right,301,https://voteview.com/rollcall/RS0900301,,4,"A ""states' rights"" amendment to give control of federal school funds to state boards of education was rejected, 35-38, on Dec. 11, 1967. For - wrong; Against - right."
1968,Senate,90,2,7,H.R.,2516,HR2516-90,Civil Rights,cloture,1968-03-04,Agreed to,65,32,Y,Y=Right; N=Wrong,323,https://voteview.com/rollcall/RS0900323,,4,"A filibuster against the fair housing civil rights bill was broken when a motion to limit debate received the necessary two-thirds majority. The vote to end the filibuster was 65-32, on Mar. 4, 1968. For - right; Against - wrong."
1968,Senate,90,2,8,H.R.,15414,HR15414-90,Runaway Shops,amendment,1968-03-28,Adopted,50,32,Y,Y=Right; N=Wrong,376,https://voteview.com/rollcall/RS0900376,,4,"Many cities have used tax-exempt industrial bonds to finance plants as a lure to runaway industry - along with low wages and a non-union workforce. The Senate on Mar. 28, 1968, voted 50-32 to end this tax exemption. For - right; Against - wrong."
1968,Senate,90,1,9,H.R.,9960,HR9960-90,Rent Supplements,amendment,1967-09-20,Rejected,33,56,N,Y=Wrong; N=Right,195,https://voteview.com/rollcall/RS0900195,"tally 34-55 -> 33-56 per Voteview roll 195; one vote is on the wrong side of the dash, the total being 89 either way",4,"Funds for rent supplements to help poor families live in decent housing would have been cut in half under an amendment rejected by the Senate, 34-55, on Sept. 20, 1967. For - wrong; Against - right."
1968,Senate,90,1,10,S.,2388,S2388-90,Emergency Jobs,amendment,1967-10-04,Rejected,42,47,Y,Y=Right; N=Wrong,207,https://voteview.com/rollcall/RS0900207,,4,"A labor-supported proposal by Sen. Prouty (R-Vt.) would have set up a one-year, $925 million emergency job program - a step in the direction of the large-scale program urged by the AFL-CIO and the Urban Coalition. It lost, 42-47, on Oct. 4, 1967. For - right; Against - wrong."
1968,Senate,90,2,11,H.R.,15399,HR15399-90,Head Start,amendment,1968-03-11,Adopted,42,42,Y,Y=Right; N=Wrong,347,https://voteview.com/rollcall/RS0900347,"tally 43-42 -> 42-42 per Voteview roll 347; the card's figure counts Vice Pres. Humphrey's tie-breaking vote, which its own sentence names, and Voteview counts senators only",4,"Pre-school children have been helped to overcome poverty handicaps through the Head Start program. An amendment by Sen. Clark (D-Pa.) to appropriate $25 million for Head Start was approved, 43-42, on Mar. 11, 1968 - after Vice Pres. Humphrey cast the tie-breaking vote. For - right; Against - wrong."
1968,Senate,90,2,12,H.R.,15399,HR15399-90,Anti-Poverty Funds,conference report,1968-04-10,Rejected,24,54,N,Y=Wrong; N=Right,391,https://voteview.com/rollcall/RS0900391,,4,"A House-Senate conference committee recommended knocking out $75 million for the 1968 summer youth manpower training programs and $25 million from Head Start. The conference report was rejected, 24-54, on Apr. 10, 1968. For - wrong; Against - right."
