year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1972,Senate,92,2,1,S.J.Res.,197,SJRES197-92,Compulsory Arbitration,motion to table,1972-02-08,Agreed to,42,39,Y,Y=Right; N=Wrong,454,https://voteview.com/rollcall/RS0920454,,4,"While the Senate was considering legislation to end the West Coast dock strike, Sen. Robert Packwood (R-Ore.) sought to add a compulsory arbitration law for transportation industries. The Senate on Feb. 8 voted 42-39 to table the Packwood amendment, thus killing it. For - right. Against - wrong."
1972,Senate,92,2,2,S.,1861,S1861-92,Minimum Wage,amendment,1972-07-20,Rejected,46,47,N,Y=Wrong; N=Right,680,https://voteview.com/rollcall/RS0920680,,4,"By a narrow 46-47 vote on July 20, the Senate rejected an effort by conservative Republicans and southern Democrats to scrap a labor-supported bill to raise the minimum wage in steps to $2.20 per hour and extend coverage to millions of other workers. The Administration-backed substitute bill would have provided a lower minimum wage, no extension of coverage and a subminimum youth wage. For - wrong. Against - right."
1972,Senate,92,2,3,S.,3617,S3617-92,Child Day Care Services,amendment,1972-06-20,Adopted,45,38,N,Y=Wrong; N=Right,631,https://voteview.com/rollcall/RS0920631,tally 35-38 -> 45-38 per Voteview roll 631,4,"An amendment to a child care bill by Sen. Peter H. Dominick (R-Colo.) allowed the Dept. of Health, Education & Welfare to bypass local community groups and channel child care funds to state governments. Despite labor's opposition, the amendment was approved, 35-38, on June 20. For - wrong. Against - right."
1972,Senate,92,2,4,S.,2574,S2574-92,Voter Registration,motion to table,1972-03-15,Agreed to,46,42,N,Y=Wrong; N=Right,520,https://voteview.com/rollcall/RS0920520,,4,"Early in the second session, the Senate began debate on legislation designed to increase voter registration and election participation by creating a national voter registration administration that would utilize a computerized postcard registration system. However, Senate Republicans and southern Democrats, fearing increased low-income and black voter participation, strongly opposed passage of this legislation and succeeded on Mar. 15, by a 46-42 vote, in forcing passage of a motion by Sen. James Allen (D-Ala.) to table and thus kill the bill. For - wrong. Against - right."
1972,Senate,92,2,5,S.,2515,S2515-92,Equal Employment Opportunity,amendment,1972-01-26,Rejected,46,48,N,Y=Wrong; N=Right,431,https://voteview.com/rollcall/RS0920431,,4,"The anti-civil rights forces again surfaced in 1972 during Senate consideration of legislation designed to strengthen the anti-discrimination powers of the Equal Employment Opportunity Commission. In a key vote on Jan. 26, the Senate, by a 46-48 vote, defeated an Administration-supported amendment introduced by Sen. Dominick (R-Colo.) which would have replaced the more expeditious ""cease-and-desist"" order procedure for preventing job discrimination with a cumbersome and lengthy court enforcement approach. But a subsequent three-week filibuster by opponents of a strong bill forced Senate acceptance of a watered-down version. For - wrong. Against right."
1972,Senate,92,2,6,H.R.,15417,HR15417-92,Job Safety (1),amendment,1972-06-27,Rejected,41,44,N,Y=Wrong; N=Right,653,https://voteview.com/rollcall/RS0920653,,4,"During the Senate debate on a Labor-HEW appropriations bill, efforts similar to those in the House were made to seriously weaken the less than-two-year-old Occupational Safety & Health Act. This was the thrust of an amendment exempting firms employing 25 or fewer employes. The Senate rejected this amendment by a 41-44 roll call vote on June 27. For - wrong. Against - right."
1972,Senate,92,2,7,H.R.,15417,HR15417-92,Job Safety (2),amendment,1972-06-27,Adopted,45,41,N,Y=Wrong; N=Right,654,https://voteview.com/rollcall/RS0920654,no date printed on the scoreboard; 1972-06-27 per Voteview roll 654,4,"Following this vote, however, the Senate passed by a 45-41 roll call vote a similar anti-worker amendment introduced again by Curtis which exempted firms employing 15 or fewer workers from coverage under the Act. For - wrong. Against - right."
1972,Senate,92,2,8,S.,659,S659-92,Busing,amendment,1972-02-29,Rejected,47,50,N,Y=Wrong; N=Right,482,https://voteview.com/rollcall/RS0920482,,4,"During debate on the hotly controversial busing issue, the Senate approved a labor-supported compromise proposal to allow for the use of busing as a tool to accomplish school desegregation when other methods fail and improved education would result. Prior to this, however, the Senate narrowly rejected an amendment introduced by Sen. Robert Griffin (R-Mich.) which was aimed at prohibiting all forms of busing even to overcome unconstitutional forms of segregation. This amendment was defeated by a 47-50 roll call vote on February 29. For - wrong. Against - right."
1972,Senate,92,2,9,H.R.,13324,HR13324-92,Maritime Jobs,amendment,1972-07-26,Rejected,33,41,Y,Y=Right; N=Wrong,717,https://voteview.com/rollcall/RS0920717,,4,"The AFL-CIO and its maritime affiliates strongly supported legislation requiring that 50 percent of all imported oil not used for fuel or heating purposes be shipped in American-flag vessels. It was estimated that this legislation would generate about 150,000 maritime jobs. The Senate, on July 26, rejected this amendment to the 1973 Maritime Authorization bill by a 33-41 roll call vote. For - right. Against - wrong."
1972,Senate,92,2,10,S.,945,S945-92,No-Fault Auto Insurance,motion,1972-08-08,Agreed to,49,46,N,Y=Wrong; N=Right,757,https://voteview.com/rollcall/RS0920757,,4,"Under heavy pressure from the Administration, trial lawyers and a number of large insurance companies, the Senate voted to scuttle a labor-supported no-fault auto insurance bill. This important consumer legislation, if passed, would have resulted in lower insurance costs through reduced legal fees and better allocation of the premium dollar while providing immediate and full compensation by insurance companies to victims. The legislation was pigeonholed, however, as the Senate agreed by a 49-46 vote on Aug. 8 to refer the bill to the Senate Judiciary Committee for further consideration, in effect killing the proposal. For - wrong. Against - right."
