year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
2012,Senate,112,2,1,S.,1813,S1813-112,Moving Ahead for Progress in the 21st Century Act,passage,2012-03-14,Passed,74,22,Y,Y=Right; N=Wrong,283,https://voteview.com/rollcall/RS1120283,,5,"The bipartisan Moving Ahead for Progress in the 21st Century Act would create millions of transportation infrastructure jobs, boost the economy and fix the nation's crumbling transportation systems. It authorizes $109 billion over two years for highway, highway safety and public transit programs. The bill passed."
2012,Senate,112,2,2,H.R.,3606,HR3606-112,Jumpstart Our Business Startups,passage,2012-03-22,Passed,73,26,N,Y=Wrong; N=Right,290,https://voteview.com/rollcall/RS1120290,,5,"The ""Jumpstart Our Business Startups (JOBS) Act"" would reduce critical regulatory protections for investors that are essential to safeguarding the retirement savings of America's workers from fraud and other risks. The so-called ""Jobs Act"" would create few jobs and would instead inevitably weaken investor confidence in our capital markets by creating new and expanded loopholes in our securities laws. Weakened securities regulations increase the danger of fraud and speculation. The bill passed."
2012,Senate,112,2,3,S.,2230,S2230-112,Paying a Fair Share Act of 2012,cloture,2012-04-16,Rejected,51,45,Y,Y=Right; N=Wrong,300,https://voteview.com/rollcall/RS1120300,"vote_question 'passage' -> 'cloture': the roll call's own question is 'On Cloture on the Motion to Proceed'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong",5,"The ""Paying a Fair Share Act of 2012"", sponsored by Sen. Sheldon Whitehouse (D-R.I.), would implement the so-called ""Buffett Rule""--a common sense proposition that the effective federal income tax rate for people who make more than $1 million should be at least 30 percent. This is an extremely modest first step towards restoring fairness to the tax code. The measure was rejected."
2012,Senate,112,2,4,S.J.Res.,36,SJRES36-112,Repeal of NLRB's Fair Election Rules,motion,2012-04-24,Rejected,45,54,N,Y=Wrong; N=Right,303,https://voteview.com/rollcall/RS1120303,"vote_question passage -> motion: senate.gov gives roll 303 of the 112th a `majority_requirement` of 1/2 - S.J.Res. 36 is a Congressional Review Act disapproval resolution, whose motion to proceed is privileged and non-debatable - so it is neither cloture nor passage. The resolution drew no other roll call in the Congress, so the Senate never voted on it, and the record's own text closes 'The motion was rejected'",5,"Last year the National Labor Relations Board (NLRB) implemented new democratic union election rules that limited the ability of employers to unfairly delay elections, especially through frivolous and duplicative litigation that previously allowed employers game the system and forced workers to wait months, or even years, before being allowed to vote on joining a union. Sen. Mike Enzi (R-Wyo.) introduced a resolution to prevent the NLRB from implementing the new fair union election rules. The motion was rejected."
2012,Senate,112,2,5,S.,1789,S1789-112,Amendment to Limit Union Representation Rights in the Workplace,amendment,2012-04-25,Rejected,46,53,N,Y=Wrong; N=Right,316,https://voteview.com/rollcall/RS1120316,,5,"Sen. Jim DeMint (R-S.C) offered an amendment to the ""21st Century Postal Service Act"" that would weaken union representation rights in the workplace. The DeMint amendment would create huge financial burdens on unions by forcing them to spend significant funds on obtaining members signed authorization before participating in worker issue, organizing campaigns and legislative activities at the local, state and national levels. The amendment was rejected."
2012,Senate,112,2,6,S.,3240,S3240-112,Amendment to Circumvent Collective Bargaining Agreements,amendment,2012-06-21,Rejected,45,54,N,Y=Wrong; N=Right,398,https://voteview.com/rollcall/RS1120398,,6,"Under the guise of ""strengthening"" workers' collective bargaining rights, Sen. Marco Rubio (R-Fla.) offered an amendment to the Farm Bill that would give employers the right to circumvent provisions on wage increases in collective bargaining agreements, supposedly to allow for merit raises. But under current law, unions and employees can and often do link pay increases and performance as merit-based increases. Nothing in the RAISE Act links pay or benefit improvements to individual achievement or success; rather it eliminates current built-in protections against favoritism, cronyism, and arbitrary action by employers. The amendment was defeated."
2012,Senate,112,2,7,S.,3364,S3364-112,Bring Jobs Home Act,cloture,2012-07-19,Rejected,56,42,Y,Y=Right; N=Wrong,416,https://voteview.com/rollcall/RS1120416,,6,"With American companies shipping more and more jobs overseas, the United States has lost 6 million manufacturing jobs and seen 50,000 manufacturing plants close in the past decade. The Bring Jobs Home Act would cut taxes for U.S. companies that move jobs and business operations back to the United States, and end tax loopholes that reward companies that ship jobs overseas. Senate Republicans mounted a filibuster against the bill, however, and a motion to invoke cloture and break the filibuster did not receive 60 votes and failed."
2012,Senate,112,2,8,S.,3412,S3412-112,Amendment to Extend the Bush Tax Cuts for the Wealthy,amendment,2012-07-25,Rejected,45,54,N,Y=Wrong; N=Right,418,https://voteview.com/rollcall/RS1120418,,6,"Legislation from Senate Democrats would allow the Bush tax cuts for the wealthy to expire, while preserving breaks for the middle class. Sen. Mitch McConnell (R-Ky.) offered an amendment to the bill that not only would extend the Bush tax cuts for the top 2 percent but also would extend estate tax cuts for estates worth more than $5 million. The McConnell substitute was rejected."
2012,Senate,112,2,9,S.,3412,S3412-112,Middle Class Tax Cuts Act,passage,2012-07-25,Passed,51,48,Y,Y=Right; N=Wrong,419,https://voteview.com/rollcall/RS1120419,,6,"This Democratic legislation would extend tax cuts on income under $250,000 for joint filers ($200,000 for individuals) or about 98% of taxpayers as well as 97% of small business owners. It would end the Bush tax breaks for the richest 2 percent and save the federal government nearly $1 trillion over the next 10 years; revenue that could be invested in jobs, infrastructure improvements, education, and protecting programs like Medicare and Medicaid, as well as reducing the deficit. The middle class tax cut was passed."
2012,Senate,112,2,10,H.R.,1,HR1-112,Amendment to Repeal Prevailing Wage Laws,amendment,2012-12-28,Rejected,42,52,N,Y=Wrong; N=Right,478,https://voteview.com/rollcall/RS1120478,,6,"This amendment by Sen. Rand Paul (R-Ky.) to the Disaster Relief Appropriations Act, 2013 (H.R. 1) would have repealed Davis-Bacon coverage for projects funded under this bill. The Davis-Bacon Act requires companies to pay construction workers locally prevailing wages on federally funded projects. The amendment failed."
