year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
2014,Senate,113,2,1,,,,Confirmation of Robert L. Wilkins for U.S. Court of Appeals Judge,confirmation,2014-01-13,Passed,55,43,Y,Y=Right; N=Wrong,298,https://voteview.com/rollcall/RS1130298,,3,Confirmation of President Barack Obama's nomination of Robert L. Wilkins of the District of Columbia to be a judge for the U.S. Court of Appeals for the District of Columbia Circuit. The nomination was confirmed.
2014,Senate,113,2,2,H.R.,3979,HR3979-113,National Defense Authorization Act for FY2015,passage,2014-04-07,Passed,59,38,Y,Y=Right; N=Wrong,392,https://voteview.com/rollcall/RS1130392,,3,"This bill extended eligibility for expanded unemployment benefits through May 31, 2014. The bill also prohibited individuals with adjusted gross incomes of $1 million or more from receiving benefits. The bill passed."
2014,Senate,113,2,3,S.,2199,S2199-113,Paycheck Fairness Act,cloture,2014-04-09,Rejected,53,44,Y,Y=Right; N=Wrong,394,https://voteview.com/rollcall/RS1130394,"vote_question 'passage' -> 'cloture': the roll call's own question is 'On Cloture on the Motion to Proceed'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong",3,"The Paycheck Fairness Act would have required employers to demonstrate that wage gaps between men and women doing the same work were actually due to factors besides gender. It also would have prohibited retaliation against workers who shared salary information or inquired about their employers' wage practices. The bill would have brought Equal Pay Act remedies and class action procedures into conformance with those available for other civil rights claims, and required the Labor Department to provide training and collect wage information. The bill failed."
2014,Senate,113,2,4,S.,2223,S2223-113,Minimum Wage Fairness Act,cloture,2014-04-30,Rejected,54,42,Y,Y=Right; N=Wrong,408,https://voteview.com/rollcall/RS1130408,"vote_question 'passage' -> 'cloture': the roll call's own question is 'On Cloture on the Motion to Proceed'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong",4,This bill would have increased the federal minimum wage from $7.25 to $10.10 by 2016. It would have gradually increased the minimum cash wage for workers who receive tips until it equaled 70% of the federal minimum wage for other workers. The bill failed.
2014,Senate,113,2,5,S.,2432,S2432-113,Cloture Motion: Bank on Students Emergency Loan Refinancing Act,cloture,2014-06-11,Rejected,56,38,Y,Y=Right; N=Wrong,476,https://voteview.com/rollcall/RS1130476,,4,Student Loan Refinancing: Republicans in the Senate blocked discussion of Sen. Elizabeth Warren's (D-Mass.) Bank on Students Emergency Loan Refinancing Act when they rejected a motion to consider debate on a bill that would allow eligible borrowers to refinance their student loans. The amendment was rejected.
2014,Senate,113,2,6,,,,Confirmation of Pamela Harris for U.S. Circuit Court of Appeals Judge,confirmation,2014-07-28,Passed,50,43,Y,Y=Right; N=Wrong,533,https://voteview.com/rollcall/RS1130533,,4,Confirmation of President Barack Obama's nomination of Pamela Harris of Maryland to be a judge for the 4th U.S. Circuit Court of Appeals. The nomination was confirmed.
2014,Senate,113,2,7,H.R.,5021,HR5021-113,Amendment to Reauthorize the Highway Trust Fund,amendment,2014-07-29,Adopted,66,31,Y,Y=Right; N=Wrong,536,https://voteview.com/rollcall/RS1130536,,4,"Senator Carper amendment that reauthorized federal-aid highway and transit programs through Dec. 19, 2014, and compelled Congress to attempt to find a long-term funding solution before the end of the year. The amendment passed."
2014,Senate,113,2,8,H.R.,5021,HR5021-113,Amendment to Cut Funding for the Federal Highway and Transit Program,amendment,2014-07-29,Rejected,28,69,N,Y=Wrong; N=Right,537,https://voteview.com/rollcall/RS1130537,,4,A dangerous amendment by Senator Lee that would have drastically reduced already insufficient funding for the federal highway and transit program from $37.6 billion to $7.6 billion. The amendment was rejected.
2014,Senate,113,2,9,S.,2569,S2569-113,Bring Jobs Home Act,cloture,2014-07-30,Rejected,54,42,Y,Y=Right; N=Wrong,540,https://voteview.com/rollcall/RS1130540,"vote_question 'passage' -> 'cloture': the roll call's own question is 'On the Cloture Motion'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong",4,"A bill that would have given businesses a tax credit for up to 20% of the expenses incurred by bringing work done in foreign countries back into the United States, provided the business also increased its number of full-time employees. It also would have prohibited tax deductions for expenses incurred when moving jobs outside the United States. The bill failed."
2014,Senate,113,2,10,S.,2648,S2648-113,"Emergency Supplemental Appropriations Act, 2014",cloture,2014-07-30,Agreed to,63,33,Y,Y=Right; N=Wrong,541,https://voteview.com/rollcall/RS1130541,"vote_question 'passage' -> 'cloture': the roll call's own question is 'On the Cloture Motion'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong; result 'Passed' -> 'Agreed to', which follows the roll call ('Cloture Motion Agreed to') and the collection's convention for a cloture",5,"Appropriations bill that allocated $3.6 billion in supplemental appropriations, including $2.73 billion to assist immigrant children and $615 million for wildfire suppression. The bill contained emergency funding to care for child refugees from Central America. It included funding to help identify children eligible for protective status to ensure they would not be returned to dangerous situations. The bill passed."
